gsm,title,cell type,donorid,tetramer,qc pass,visit
GSM7955243,8_DR0401_Day 60_lib44042,CD4 T cell,8,DR0401,TRUE,Day 60
GSM7955244,8_DR0401_Day 60_lib44043,CD4 T cell,8,DR0401,FALSE,Day 60
GSM7955245,8_DR0401_Day 60_lib44044,CD4 T cell,8,DR0401,TRUE,Day 60
GSM7955246,8_DR0401_Day 60_lib44045,CD4 T cell,8,DR0401,TRUE,Day 60
GSM7955247,8_DR0401_Day 60_lib44046,CD4 T cell,8,DR0401,TRUE,Day 60
GSM7955248,8_DR0401_Day 60_lib44047,CD4 T cell,8,DR0401,TRUE,Day 60
GSM7955249,8_DR0401_Day 60_lib44048,CD4 T cell,8,DR0401,TRUE,Day 60
GSM7955250,8_DR0401_Day 60_lib44049,CD4 T cell,8,DR0401,TRUE,Day 60
GSM7955251,8_DR0401_Day 60_lib44050,CD4 T cell,8,DR0401,FALSE,Day 60
GSM7955252,8_DR0401_Day 60_lib44051,CD4 T cell,8,DR0401,TRUE,Day 60
GSM7955253,8_DR0401_Day 60_lib44052,CD4 T cell,8,DR0401,FALSE,Day 60
GSM7955254,8_DR0401_Day 60_lib44053,CD4 T cell,8,DR0401,TRUE,Day 60
GSM7955255,8_DR0401_Day 60_lib44054,CD4 T cell,8,DR0401,TRUE,Day 60
GSM7955256,8_DR0401_Day 60_lib44055,CD4 T cell,8,DR0401,TRUE,Day 60
GSM7955257,8_DR0401_Day 60_lib44056,CD4 T cell,8,DR0401,TRUE,Day 60
GSM7955258,8_DR0401_Day 60_lib44057,CD4 T cell,8,DR0401,TRUE,Day 60
GSM7955259,8_DR0401_Day 60_lib44058,CD4 T cell,8,DR0401,TRUE,Day 60
GSM7955260,8_DR0401_Day 60_lib44059,CD4 T cell,8,DR0401,TRUE,Day 60
GSM7955261,8_DR0401_Day 60_lib44060,CD4 T cell,8,DR0401,TRUE,Day 60
GSM7955262,8_DR0401_Day 60_lib44061,CD4 T cell,8,DR0401,TRUE,Day 60
GSM7955263,8_DR0401_Day 60_lib44062,CD4 T cell,8,DR0401,FALSE,Day 60
GSM7955264,8_DR0401_Day 60_lib44063,CD4 T cell,8,DR0401,TRUE,Day 60
GSM7955265,8_DR0401_Day 60_lib44064,CD4 T cell,8,DR0401,TRUE,Day 60
GSM7955266,8_DR0401_Day 60_lib44065,CD4 T cell,8,DR0401,TRUE,Day 60
GSM7955267,8_DR0401_Day 60_lib44066,CD4 T cell,8,DR0401,FALSE,Day 60
GSM7955268,8_DR0401_Day 60_lib44067,CD4 T cell,8,DR0401,FALSE,Day 60
GSM7955269,8_DR0401_Day 60_lib44068,CD4 T cell,8,DR0401,TRUE,Day 60
GSM7955270,8_DR0401_Day 60_lib44069,CD4 T cell,8,DR0401,FALSE,Day 60
GSM7955271,8_DR0401_Day 60_lib44070,CD4 T cell,8,DR0401,TRUE,Day 60
GSM7955272,8_DR0401_Day 60_lib44071,CD4 T cell,8,DR0401,FALSE,Day 60
GSM7955273,8_DR0401_Day 60_lib44072,CD4 T cell,8,DR0401,TRUE,Day 60
GSM7955274,8_DR0401_Day 60_lib44073,CD4 T cell,8,DR0401,TRUE,Day 60
GSM7955275,8_DR0401_Day 60_lib44074,CD4 T cell,8,DR0401,TRUE,Day 60
GSM7955276,8_DR0401_Day 60_lib44075,CD4 T cell,8,DR0401,TRUE,Day 60
GSM7955277,8_DR0401_Day 60_lib44076,CD4 T cell,8,DR0401,TRUE,Day 60
GSM7955278,8_DR0401_Day 60_lib44077,CD4 T cell,8,DR0401,TRUE,Day 60
GSM7955279,8_DR0401_Day 60_lib44078,CD4 T cell,8,DR0401,FALSE,Day 60
GSM7955280,8_DR0401_Day 60_lib44079,CD4 T cell,8,DR0401,TRUE,Day 60
GSM7955281,8_DR0401_Day 60_lib44080,CD4 T cell,8,DR0401,TRUE,Day 60
GSM7955282,8_DR0401_Day 60_lib44081,CD4 T cell,8,DR0401,FALSE,Day 60
GSM7955283,8_DR0401_Day 60_lib44082,CD4 T cell,8,DR0401,TRUE,Day 60
GSM7955284,8_DR0401_Day 60_lib44083,CD4 T cell,8,DR0401,TRUE,Day 60
GSM7955285,6_DR0404_Day 74_lib44084,CD4 T cell,6,DR0404,TRUE,Day 74
GSM7955286,6_DR0404_Day 74_lib44085,CD4 T cell,6,DR0404,FALSE,Day 74
GSM7955287,6_DR0404_Day 74_lib44086,CD4 T cell,6,DR0404,TRUE,Day 74
GSM7955288,6_DR0404_Day 74_lib44087,CD4 T cell,6,DR0404,TRUE,Day 74
GSM7955289,6_DR0404_Day 74_lib44088,CD4 T cell,6,DR0404,TRUE,Day 74
GSM7955290,6_DR0404_Day 74_lib44089,CD4 T cell,6,DR0404,TRUE,Day 74
GSM7955291,6_DR0404_Day 74_lib44090,CD4 T cell,6,DR0404,TRUE,Day 74
GSM7955292,6_DR0404_Day 74_lib44091,CD4 T cell,6,DR0404,TRUE,Day 74
GSM7955293,6_DR0404_Day 74_lib44092,CD4 T cell,6,DR0404,TRUE,Day 74
GSM7955294,6_DR0404_Day 74_lib44093,CD4 T cell,6,DR0404,TRUE,Day 74
GSM7955295,6_DR0404_Day 74_lib44094,CD4 T cell,6,DR0404,TRUE,Day 74
GSM7955296,6_DR0404_Day 74_lib44095,CD4 T cell,6,DR0404,TRUE,Day 74
GSM7955297,6_DR0404_Day 74_lib44096,CD4 T cell,6,DR0404,TRUE,Day 74
GSM7955298,6_DR0404_Day 74_lib44097,CD4 T cell,6,DR0404,TRUE,Day 74
GSM7955299,6_DR0404_Day 74_lib44098,CD4 T cell,6,DR0404,FALSE,Day 74
GSM7955300,6_DR0404_Day 74_lib44099,CD4 T cell,6,DR0404,TRUE,Day 74
GSM7955301,6_DR0404_Day 74_lib44100,CD4 T cell,6,DR0404,TRUE,Day 74
GSM7955302,6_DR0404_Day 74_lib44101,CD4 T cell,6,DR0404,TRUE,Day 74
GSM7955303,6_DR0404_Day 74_lib44102,CD4 T cell,6,DR0404,TRUE,Day 74
GSM7955304,6_DR0404_Day 74_lib44103,CD4 T cell,6,DR0404,TRUE,Day 74
GSM7955305,6_DR0404_Day 74_lib44104,CD4 T cell,6,DR0404,TRUE,Day 74
GSM7955306,6_DR0404_Day 74_lib44105,CD4 T cell,6,DR0404,TRUE,Day 74
GSM7955307,6_DR0404_Day 74_lib44106,CD4 T cell,6,DR0404,TRUE,Day 74
GSM7955308,6_DR0404_Day 74_lib44107,CD4 T cell,6,DR0404,TRUE,Day 74
GSM7955309,6_DR0404_Day 74_lib44108,CD4 T cell,6,DR0404,TRUE,Day 74
GSM7955310,6_DR0404_Day 74_lib44109,CD4 T cell,6,DR0404,TRUE,Day 74
GSM7955311,6_DR0404_Day 74_lib44110,CD4 T cell,6,DR0404,TRUE,Day 74
GSM7955312,6_DR0404_Day 74_lib44111,CD4 T cell,6,DR0404,FALSE,Day 74
GSM7955313,6_DR0404_Day 74_lib44112,CD4 T cell,6,DR0404,TRUE,Day 74
GSM7955314,6_DR0404_Day 74_lib44113,CD4 T cell,6,DR0404,TRUE,Day 74
GSM7955315,6_DR0404_Day 74_lib44114,CD4 T cell,6,DR0404,FALSE,Day 74
GSM7955316,6_DR0404_Day 74_lib44115,CD4 T cell,6,DR0404,TRUE,Day 74
GSM7955317,6_DR0404_Day 74_lib44116,CD4 T cell,6,DR0404,TRUE,Day 74
GSM7955318,6_DR0404_Day 74_lib44117,CD4 T cell,6,DR0404,FALSE,Day 74
GSM7955319,6_DR0404_Day 74_lib44118,CD4 T cell,6,DR0404,FALSE,Day 74
GSM7955320,6_DR0404_Day 74_lib44119,CD4 T cell,6,DR0404,FALSE,Day 74
GSM7955321,6_DR0404_Day 74_lib44120,CD4 T cell,6,DR0404,TRUE,Day 74
GSM7955322,6_DR0404_Day 74_lib44121,CD4 T cell,6,DR0404,TRUE,Day 74
GSM7955323,6_DR0404_Day 74_lib44122,CD4 T cell,6,DR0404,TRUE,Day 74
GSM7955324,6_DR0404_Day 74_lib44123,CD4 T cell,6,DR0404,FALSE,Day 74
GSM7955325,6_DR0404_Day 74_lib44124,CD4 T cell,6,DR0404,TRUE,Day 74
GSM7955326,6_DR0404_Day 74_lib44125,CD4 T cell,6,DR0404,TRUE,Day 74
GSM7955327,6_DR0404_Day 74_lib44126,CD4 T cell,6,DR0404,TRUE,Day 74
GSM7955328,6_DR0404_Day 74_lib44127,CD4 T cell,6,DR0404,TRUE,Day 74
GSM7955329,6_DR0404_Day 74_lib44128,CD4 T cell,6,DR0404,TRUE,Day 74
GSM7955330,6_DR0404_Day 74_lib44129,CD4 T cell,6,DR0404,TRUE,Day 74
GSM7955331,6_DR0404_Day 74_lib44130,CD4 T cell,6,DR0404,TRUE,Day 74
GSM7955332,6_DR0404_Day 74_lib44131,CD4 T cell,6,DR0404,TRUE,Day 74
GSM7955333,6_DR0404_Day 74_lib44132,CD4 T cell,6,DR0404,TRUE,Day 74
GSM7955334,6_DR0404_Day 74_lib44133,CD4 T cell,6,DR0404,TRUE,Day 74
GSM7955335,6_DR0404_Day 74_lib44134,CD4 T cell,6,DR0404,TRUE,Day 74
GSM7955336,6_DR0404_Day 74_lib44135,CD4 T cell,6,DR0404,TRUE,Day 74
GSM7955337,6_DR0404_Day 74_lib44136,CD4 T cell,6,DR0404,TRUE,Day 74
GSM7955338,6_DR0404_Day 74_lib44137,CD4 T cell,6,DR0404,TRUE,Day 74
GSM7955339,6_DR0404_Day 74_lib44138,CD4 T cell,6,DR0404,TRUE,Day 74
GSM7955340,6_DR0404_Day 74_lib44139,CD4 T cell,6,DR0404,TRUE,Day 74
GSM7955341,6_DR0404_Day 74_lib44140,CD4 T cell,6,DR0404,TRUE,Day 74
GSM7955342,6_DR0404_Day 74_lib44141,CD4 T cell,6,DR0404,TRUE,Day 74
GSM7955343,6_DR0404_Day 74_lib44142,CD4 T cell,6,DR0404,TRUE,Day 74
GSM7955344,6_DR0404_Day 74_lib44143,CD4 T cell,6,DR0404,TRUE,Day 74
GSM7955345,6_DR0404_Day 74_lib44144,CD4 T cell,6,DR0404,TRUE,Day 74
GSM7955346,6_DR0404_Day 74_lib44145,CD4 T cell,6,DR0404,TRUE,Day 74
GSM7955347,6_DR0404_Day 74_lib44146,CD4 T cell,6,DR0404,TRUE,Day 74
GSM7955348,6_DR0404_Day 74_lib44147,CD4 T cell,6,DR0404,TRUE,Day 74
GSM7955349,6_DR0404_Day 74_lib44148,CD4 T cell,6,DR0404,TRUE,Day 74
GSM7955350,6_DR0404_Day 74_lib44149,CD4 T cell,6,DR0404,TRUE,Day 74
GSM7955351,6_DR0404_Day 74_lib44150,CD4 T cell,6,DR0404,TRUE,Day 74
GSM7955352,6_DR0404_Day 74_lib44151,CD4 T cell,6,DR0404,FALSE,Day 74
GSM7955353,6_DR0404_Day 74_lib44152,CD4 T cell,6,DR0404,TRUE,Day 74
GSM7955354,6_DR0404_Day 74_lib44153,CD4 T cell,6,DR0404,TRUE,Day 74
GSM7955355,6_DR0404_Day 74_lib44154,CD4 T cell,6,DR0404,TRUE,Day 74
GSM7955356,6_DR0404_Day 74_lib44155,CD4 T cell,6,DR0404,TRUE,Day 74
GSM7955357,6_DR0404_Day 74_lib44156,CD4 T cell,6,DR0404,TRUE,Day 74
GSM7955358,6_DR0404_Day 74_lib44157,CD4 T cell,6,DR0404,TRUE,Day 74
GSM7955359,6_DR0404_Day 74_lib44158,CD4 T cell,6,DR0404,TRUE,Day 74
GSM7955360,6_DR0404_Day 74_lib44159,CD4 T cell,6,DR0404,TRUE,Day 74
GSM7955361,6_DR0404_Day 74_lib44160,CD4 T cell,6,DR0404,TRUE,Day 74
GSM7955362,6_DR0404_Day 74_lib44161,CD4 T cell,6,DR0404,TRUE,Day 74
GSM7955363,6_DR0404_Day 74_lib44162,CD4 T cell,6,DR0404,TRUE,Day 74
GSM7955364,6_DR0404_Day 74_lib44163,CD4 T cell,6,DR0404,TRUE,Day 74
GSM7955365,6_DR0404_Day 74_lib44164,CD4 T cell,6,DR0404,FALSE,Day 74
GSM7955366,6_DR0404_Day 74_lib44165,CD4 T cell,6,DR0404,TRUE,Day 74
GSM7955367,6_DR0404_Day 74_lib44166,CD4 T cell,6,DR0404,TRUE,Day 74
GSM7955368,6_DR0404_Day 74_lib44167,CD4 T cell,6,DR0404,TRUE,Day 74
GSM7955369,6_DR0404_Day 74_lib44168,CD4 T cell,6,DR0404,TRUE,Day 74
GSM7955370,6_DR0404_Day 74_lib44169,CD4 T cell,6,DR0404,FALSE,Day 74
GSM7955371,6_DR0404_Day 74_lib44170,CD4 T cell,6,DR0404,TRUE,Day 74
GSM7955372,6_DR0404_Day 74_lib44171,CD4 T cell,6,DR0404,TRUE,Day 74
GSM7955373,6_DR0404_Day 74_lib44172,CD4 T cell,6,DR0404,TRUE,Day 74
GSM7955374,6_DR0404_Day 74_lib44173,CD4 T cell,6,DR0404,TRUE,Day 74
GSM7955375,6_DR0404_Day 74_lib44174,CD4 T cell,6,DR0404,FALSE,Day 74
GSM7955376,6_DR0404_Day 74_lib44175,CD4 T cell,6,DR0404,TRUE,Day 74
GSM7955377,6_DR0404_Day 74_lib44176,CD4 T cell,6,DR0404,FALSE,Day 74
GSM7955378,6_DR0404_Day 74_lib44177,CD4 T cell,6,DR0404,TRUE,Day 74
GSM7955379,6_DR0404_Day 74_lib44178,CD4 T cell,6,DR0404,TRUE,Day 74
GSM7955380,6_DR0404_Day 74_lib44179,CD4 T cell,6,DR0404,TRUE,Day 74
GSM7955381,7_DR0401_Day 60_lib44180,CD4 T cell,7,DR0401,TRUE,Day 60
GSM7955382,7_DR0401_Day 60_lib44181,CD4 T cell,7,DR0401,TRUE,Day 60
GSM7955383,7_DR0401_Day 60_lib44182,CD4 T cell,7,DR0401,TRUE,Day 60
GSM7955384,7_DR0101_Day 60_lib44183,CD4 T cell,7,DR0101,TRUE,Day 60
GSM7955385,7_DR0401_Day 60_lib44184,CD4 T cell,7,DR0401,FALSE,Day 60
GSM7955386,7_DR0401_Day 60_lib44185,CD4 T cell,7,DR0401,TRUE,Day 60
GSM7955387,7_DR0401_Day 60_lib44186,CD4 T cell,7,DR0401,TRUE,Day 60
GSM7955388,7_DR0401_Day 60_lib44187,CD4 T cell,7,DR0401,TRUE,Day 60
GSM7955389,7_DR0101_Day 60_lib44188,CD4 T cell,7,DR0101,TRUE,Day 60
GSM7955390,7_DR0101_Day 60_lib44189,CD4 T cell,7,DR0101,TRUE,Day 60
GSM7955391,7_DR0401_Day 60_lib44190,CD4 T cell,7,DR0401,TRUE,Day 60
GSM7955392,7_DR0401_Day 60_lib44191,CD4 T cell,7,DR0401,FALSE,Day 60
GSM7955393,7_DR0401_Day 60_lib44192,CD4 T cell,7,DR0401,TRUE,Day 60
GSM7955394,7_DR0101_Day 60_lib44193,CD4 T cell,7,DR0101,TRUE,Day 60
GSM7955395,7_DR0401_Day 60_lib44194,CD4 T cell,7,DR0401,TRUE,Day 60
GSM7955396,7_DR0401_Day 60_lib44195,CD4 T cell,7,DR0401,TRUE,Day 60
GSM7955397,7_DR0101_Day 60_lib44196,CD4 T cell,7,DR0101,TRUE,Day 60
GSM7955398,7_DR0401_Day 60_lib44197,CD4 T cell,7,DR0401,TRUE,Day 60
GSM7955399,7_DR0101_Day 60_lib44198,CD4 T cell,7,DR0101,TRUE,Day 60
GSM7955400,7_DR0101_Day 60_lib44199,CD4 T cell,7,DR0101,TRUE,Day 60
GSM7955401,7_DR0101_Day 60_lib44200,CD4 T cell,7,DR0101,TRUE,Day 60
GSM7955402,7_DR0401_Day 60_lib44201,CD4 T cell,7,DR0401,FALSE,Day 60
GSM7955403,7_DR0401_Day 60_lib44202,CD4 T cell,7,DR0401,FALSE,Day 60
GSM7955404,7_DR0101_Day 60_lib44203,CD4 T cell,7,DR0101,TRUE,Day 60
GSM7955405,7_DR0401_Day 60_lib44204,CD4 T cell,7,DR0401,TRUE,Day 60
GSM7955406,7_DR0401_Day 60_lib44205,CD4 T cell,7,DR0401,TRUE,Day 60
GSM7955407,7_DR0401_Day 60_lib44206,CD4 T cell,7,DR0401,TRUE,Day 60
GSM7955408,7_DR0401_Day 60_lib44207,CD4 T cell,7,DR0401,TRUE,Day 60
GSM7955409,7_DR0401_Day 60_lib44208,CD4 T cell,7,DR0401,TRUE,Day 60
GSM7955410,7_DR0101_Day 60_lib44209,CD4 T cell,7,DR0101,TRUE,Day 60
GSM7955411,7_DR0401_Day 60_lib44210,CD4 T cell,7,DR0401,TRUE,Day 60
GSM7955412,7_DR0101_Day 60_lib44211,CD4 T cell,7,DR0101,TRUE,Day 60
GSM7955413,7_DR0401_Day 60_lib44212,CD4 T cell,7,DR0401,TRUE,Day 60
GSM7955414,7_DR0101_Day 60_lib44213,CD4 T cell,7,DR0101,TRUE,Day 60
GSM7955415,7_DR0401_Day 60_lib44214,CD4 T cell,7,DR0401,TRUE,Day 60
GSM7955416,7_DR0401_Day 60_lib44215,CD4 T cell,7,DR0401,TRUE,Day 60
GSM7955417,7_DR0401_Day 60_lib44216,CD4 T cell,7,DR0401,TRUE,Day 60
GSM7955418,7_DR0401_Day 60_lib44217,CD4 T cell,7,DR0401,TRUE,Day 60
GSM7955419,7_DR0401_Day 60_lib44218,CD4 T cell,7,DR0401,FALSE,Day 60
GSM7955420,7_DR0401_Day 60_lib44219,CD4 T cell,7,DR0401,FALSE,Day 60
GSM7955421,7_DR0401_Day 60_lib44220,CD4 T cell,7,DR0401,TRUE,Day 60
GSM7955422,7_DR0401_Day 60_lib44221,CD4 T cell,7,DR0401,FALSE,Day 60
GSM7955423,7_DR0401_Day 60_lib44222,CD4 T cell,7,DR0401,TRUE,Day 60
GSM7955424,7_DR0101_Day 60_lib44223,CD4 T cell,7,DR0101,TRUE,Day 60
GSM7955425,7_DR0401_Day 60_lib44224,CD4 T cell,7,DR0401,TRUE,Day 60
GSM7955426,7_DR0101_Day 60_lib44225,CD4 T cell,7,DR0101,FALSE,Day 60
GSM7955427,7_DR0101_Day 60_lib44226,CD4 T cell,7,DR0101,FALSE,Day 60
GSM7955428,7_DR0101_Day 60_lib44227,CD4 T cell,7,DR0101,TRUE,Day 60
GSM7955429,7_DR0401_Day 60_lib44228,CD4 T cell,7,DR0401,TRUE,Day 60
GSM7955430,7_DR0401_Day 60_lib44229,CD4 T cell,7,DR0401,FALSE,Day 60
GSM7955431,7_DR0401_Day 60_lib44230,CD4 T cell,7,DR0401,TRUE,Day 60
GSM7955432,7_DR0101_Day 60_lib44231,CD4 T cell,7,DR0101,TRUE,Day 60
GSM7955433,7_DR0401_Day 60_lib44232,CD4 T cell,7,DR0401,FALSE,Day 60
GSM7955434,7_DR0101_Day 60_lib44233,CD4 T cell,7,DR0101,TRUE,Day 60
GSM7955435,7_DR0401_Day 60_lib44234,CD4 T cell,7,DR0401,FALSE,Day 60
GSM7955436,7_DR0401_Day 60_lib44235,CD4 T cell,7,DR0401,FALSE,Day 60
GSM7955437,7_DR0401_Day 60_lib44236,CD4 T cell,7,DR0401,TRUE,Day 60
GSM7955438,7_DR0401_Day 60_lib44237,CD4 T cell,7,DR0401,TRUE,Day 60
GSM7955439,7_DR0101_Day 60_lib44238,CD4 T cell,7,DR0101,TRUE,Day 60
GSM7955440,7_DR0401_Day 60_lib44239,CD4 T cell,7,DR0401,FALSE,Day 60
GSM7955441,7_DR0401_Day 60_lib44240,CD4 T cell,7,DR0401,TRUE,Day 60
GSM7955442,7_DR0401_Day 60_lib44241,CD4 T cell,7,DR0401,TRUE,Day 60
GSM7955443,7_DR0101_Day 60_lib44242,CD4 T cell,7,DR0101,TRUE,Day 60
GSM7955444,7_DR0401_Day 60_lib44243,CD4 T cell,7,DR0401,TRUE,Day 60
GSM7955445,7_DR0401_Day 60_lib44244,CD4 T cell,7,DR0401,FALSE,Day 60
GSM7955446,7_DR0101_Day 60_lib44245,CD4 T cell,7,DR0101,FALSE,Day 60
GSM7955447,7_DR0101_Day 60_lib44246,CD4 T cell,7,DR0101,TRUE,Day 60
GSM7955448,7_DR0101_Day 60_lib44247,CD4 T cell,7,DR0101,FALSE,Day 60
GSM7955449,7_DR0401_Day 60_lib44248,CD4 T cell,7,DR0401,FALSE,Day 60
GSM7955450,7_DR0401_Day 60_lib44249,CD4 T cell,7,DR0401,TRUE,Day 60
GSM7955451,7_DR0101_Day 60_lib44250,CD4 T cell,7,DR0101,TRUE,Day 60
GSM7955452,7_DR0101_Day 60_lib44251,CD4 T cell,7,DR0101,TRUE,Day 60
GSM7955453,7_DR0401_Day 60_lib44252,CD4 T cell,7,DR0401,TRUE,Day 60
GSM7955454,7_DR0401_Day 60_lib44253,CD4 T cell,7,DR0401,FALSE,Day 60
GSM7955455,7_DR0401_Day 60_lib44254,CD4 T cell,7,DR0401,TRUE,Day 60
GSM7955456,7_DR0401_Day 60_lib44255,CD4 T cell,7,DR0401,TRUE,Day 60
GSM7955457,7_DR0401_Day 60_lib44256,CD4 T cell,7,DR0401,TRUE,Day 60
GSM7955458,7_DR0401_Day 60_lib44257,CD4 T cell,7,DR0401,TRUE,Day 60
GSM7955459,7_DR0101_Day 74_lib44355,CD4 T cell,7,DR0101,TRUE,Day 74
GSM7955460,7_DR0401_Day 74_lib44357,CD4 T cell,7,DR0401,TRUE,Day 74
GSM7955461,7_DR0401_Day 74_lib44358,CD4 T cell,7,DR0401,FALSE,Day 74
GSM7955462,7_DR0401_Day 74_lib44359,CD4 T cell,7,DR0401,TRUE,Day 74
GSM7955463,7_DR0401_Day 74_lib44360,CD4 T cell,7,DR0401,TRUE,Day 74
GSM7955464,7_DR0101_Day 74_lib44361,CD4 T cell,7,DR0101,TRUE,Day 74
GSM7955465,7_DR0101_Day 74_lib44362,CD4 T cell,7,DR0101,FALSE,Day 74
GSM7955466,7_DR0401_Day 74_lib44363,CD4 T cell,7,DR0401,TRUE,Day 74
GSM7955467,7_DR0401_Day 74_lib44364,CD4 T cell,7,DR0401,FALSE,Day 74
GSM7955468,7_DR0101_Day 74_lib44365,CD4 T cell,7,DR0101,TRUE,Day 74
GSM7955469,7_DR0401_Day 74_lib44366,CD4 T cell,7,DR0401,TRUE,Day 74
GSM7955470,7_DR0101_Day 74_lib44367,CD4 T cell,7,DR0101,TRUE,Day 74
GSM7955471,7_DR0101_Day 74_lib44368,CD4 T cell,7,DR0101,TRUE,Day 74
GSM7955472,7_DR0401_Day 74_lib44369,CD4 T cell,7,DR0401,TRUE,Day 74
GSM7955473,7_DR0401_Day 74_lib44370,CD4 T cell,7,DR0401,TRUE,Day 74
GSM7955474,7_DR0101_Day 74_lib44371,CD4 T cell,7,DR0101,TRUE,Day 74
GSM7955475,7_DR0101_Day 74_lib44372,CD4 T cell,7,DR0101,FALSE,Day 74
GSM7955476,7_DR0401_Day 74_lib44373,CD4 T cell,7,DR0401,FALSE,Day 74
GSM7955477,7_DR0101_Day 74_lib44374,CD4 T cell,7,DR0101,TRUE,Day 74
GSM7955478,7_DR0401_Day 74_lib44375,CD4 T cell,7,DR0401,TRUE,Day 74
GSM7955479,7_DR0401_Day 74_lib44376,CD4 T cell,7,DR0401,TRUE,Day 74
GSM7955480,7_DR0101_Day 74_lib44377,CD4 T cell,7,DR0101,FALSE,Day 74
GSM7955481,7_DR0101_Day 74_lib44378,CD4 T cell,7,DR0101,TRUE,Day 74
GSM7955482,7_DR0401_Day 74_lib44379,CD4 T cell,7,DR0401,FALSE,Day 74
GSM7955483,7_DR0101_Day 74_lib44380,CD4 T cell,7,DR0101,FALSE,Day 74
GSM7955484,7_DR0401_Day 74_lib44381,CD4 T cell,7,DR0401,TRUE,Day 74
GSM7955485,7_DR0401_Day 74_lib44382,CD4 T cell,7,DR0401,TRUE,Day 74
GSM7955486,7_DR0401_Day 74_lib44383,CD4 T cell,7,DR0401,FALSE,Day 74
GSM7955487,7_DR0101_Day 74_lib44384,CD4 T cell,7,DR0101,FALSE,Day 74
GSM7955488,7_DR0101_Day 74_lib44385,CD4 T cell,7,DR0101,TRUE,Day 74
GSM7955489,7_DR0401_Day 74_lib44386,CD4 T cell,7,DR0401,FALSE,Day 74
GSM7955490,7_DR0101_Day 74_lib44387,CD4 T cell,7,DR0101,TRUE,Day 74
GSM7955491,7_DR0401_Day 74_lib44388,CD4 T cell,7,DR0401,TRUE,Day 74
GSM7955492,7_DR0401_Day 74_lib44389,CD4 T cell,7,DR0401,FALSE,Day 74
GSM7955493,7_DR0401_Day 74_lib44390,CD4 T cell,7,DR0401,FALSE,Day 74
GSM7955494,7_DR0401_Day 74_lib44391,CD4 T cell,7,DR0401,TRUE,Day 74
GSM7955495,7_DR0401_Day 74_lib44392,CD4 T cell,7,DR0401,TRUE,Day 74
GSM7955496,7_DR0401_Day 74_lib44393,CD4 T cell,7,DR0401,TRUE,Day 74
GSM7955497,7_DR0101_Day 74_lib44394,CD4 T cell,7,DR0101,TRUE,Day 74
GSM7955498,7_DR0101_Day 74_lib44395,CD4 T cell,7,DR0101,FALSE,Day 74
GSM7955499,7_DR0401_Day 74_lib44396,CD4 T cell,7,DR0401,FALSE,Day 74
GSM7955500,7_DR0401_Day 74_lib44397,CD4 T cell,7,DR0401,TRUE,Day 74
GSM7955501,7_DR0101_Day 74_lib44398,CD4 T cell,7,DR0101,TRUE,Day 74
GSM7955502,7_DR0101_Day 74_lib44399,CD4 T cell,7,DR0101,TRUE,Day 74
GSM7955503,7_DR0101_Day 74_lib44400,CD4 T cell,7,DR0101,TRUE,Day 74
GSM7955504,7_DR0401_Day 74_lib44401,CD4 T cell,7,DR0401,FALSE,Day 74
GSM7955505,7_DR0401_Day 74_lib44402,CD4 T cell,7,DR0401,TRUE,Day 74
GSM7955506,7_DR0101_Day 74_lib44403,CD4 T cell,7,DR0101,TRUE,Day 74
GSM7955507,7_DR0401_Day 74_lib44404,CD4 T cell,7,DR0401,TRUE,Day 74
GSM7955508,7_DR0401_Day 74_lib44405,CD4 T cell,7,DR0401,TRUE,Day 74
GSM7955509,7_DR0401_Day 74_lib44406,CD4 T cell,7,DR0401,TRUE,Day 74
GSM7955510,7_DR0401_Day 74_lib44407,CD4 T cell,7,DR0401,TRUE,Day 74
GSM7955511,7_DR0401_Day 74_lib44408,CD4 T cell,7,DR0401,FALSE,Day 74
GSM7955512,7_DR0401_Day 74_lib44409,CD4 T cell,7,DR0401,TRUE,Day 74
GSM7955513,7_DR0401_Day 74_lib44410,CD4 T cell,7,DR0401,FALSE,Day 74
GSM7955514,7_DR0101_Day 74_lib44411,CD4 T cell,7,DR0101,TRUE,Day 74
GSM7955515,7_DR0401_Day 74_lib44412,CD4 T cell,7,DR0401,FALSE,Day 74
GSM7955516,7_DR0401_Day 74_lib44413,CD4 T cell,7,DR0401,TRUE,Day 74
GSM7955517,7_DR0101_Day 74_lib44414,CD4 T cell,7,DR0101,TRUE,Day 74
GSM7955518,7_DR0401_Day 74_lib44415,CD4 T cell,7,DR0401,TRUE,Day 74
GSM7955519,7_DR0101_Day 74_lib44416,CD4 T cell,7,DR0101,TRUE,Day 74
GSM7955520,7_DR0401_Day 74_lib44417,CD4 T cell,7,DR0401,FALSE,Day 74
GSM7955521,7_DR0401_Day 74_lib44418,CD4 T cell,7,DR0401,TRUE,Day 74
GSM7955522,7_DR0101_Day 74_lib44419,CD4 T cell,7,DR0101,FALSE,Day 74
GSM7955523,7_DR0401_Day 74_lib44420,CD4 T cell,7,DR0401,TRUE,Day 74
GSM7955524,7_DR0101_Day 74_lib44421,CD4 T cell,7,DR0101,FALSE,Day 74
GSM7955525,7_DR0401_Day 74_lib44422,CD4 T cell,7,DR0401,TRUE,Day 74
GSM7955526,7_DR0101_Day 74_lib44423,CD4 T cell,7,DR0101,TRUE,Day 74
GSM7955527,7_DR0401_Day 74_lib44424,CD4 T cell,7,DR0401,TRUE,Day 74
